Date,USDBRL,Dias
2018-11-23,3.828,3843
2018-11-26,3.9337,3844
2018-11-27,3.8772,3845
2018-11-28,3.8544,3846
2018-11-29,3.8525,3847
2018-11-30,3.8663,3848
2018-12-03,3.8447,3849
2018-12-04,3.8493,3850
2018-12-05,3.8654,3851
2018-12-06,3.8821,3852
2018-12-07,3.9079,3853
2018-12-10,3.9229,3854
2018-12-11,3.9003,3855
2018-12-12,3.8531,3856
2018-12-13,3.8909,3857
2018-12-14,3.9135,3858
2018-12-17,3.902,3859
2018-12-18,3.9092,3860
2018-12-19,3.8952,3861
2018-12-20,3.8442,3862
2018-12-21,3.9,3863
2018-12-24,3.8924,3864
2018-12-26,3.9281,3865
2018-12-27,3.8759,3866
2018-12-28,3.8767,3867
2018-12-31,3.8745,3868
2019-01-02,3.7859,3869
2019-01-03,3.7594,3870
2019-01-04,3.7155,3871
2019-01-07,3.7327,3872
2019-01-08,3.7139,3873
2019-01-09,3.6808,3874
2019-01-10,3.7118,3875
2019-01-11,3.7136,3876
2019-01-14,3.6976,3877
2019-01-15,3.72,3878
2019-01-16,3.7368,3879
2019-01-17,3.746,3880
2019-01-18,3.7544,3881
2019-01-21,3.7601,3882
2019-01-22,3.8047,3883
2019-01-23,3.7593,3884
2019-01-24,3.7708,3885
2019-01-25,3.762,3886
2019-01-28,3.7661,3887
2019-01-29,3.7257,3888
2019-01-30,3.6794,3889
2019-01-31,3.6468,3890
2019-02-01,3.6568,3891
2019-02-04,3.6666,3892
2019-02-05,3.6666,3893
2019-02-06,3.7006,3894
2019-02-07,3.7171,3895
2019-02-08,3.732,3896
2019-02-11,3.7558,3897
2019-02-12,3.712,3898
2019-02-13,3.7592,3899
2019-02-14,3.7188,3900
2019-02-15,3.7014,3901
2019-02-18,3.7354,3902
2019-02-19,3.7218,3903
2019-02-20,3.7303,3904
2019-02-21,3.7627,3905
2019-02-22,3.747,3906
2019-02-25,3.7476,3907
2019-02-26,3.7489,3908
2019-02-27,3.7295,3909
2019-02-28,3.7568,3910
2019-03-01,3.7786,3911
2019-03-06,3.8393,3912
2019-03-07,3.8759,3913
2019-03-08,3.8658,3914
2019-03-11,3.841,3915
2019-03-12,3.8114,3916
2019-03-13,3.817,3917
2019-03-14,3.8447,3918
2019-03-15,3.8144,3919
2019-03-18,3.7917,3920
2019-03-19,3.7891,3921
2019-03-20,3.7763,3922
2019-03-21,3.7932,3923
2019-03-22,3.9065,3924
2019-03-25,3.8543,3925
2019-03-26,3.8754,3926
2019-03-27,3.994,3927
2019-03-28,3.901,3928
2019-03-29,3.9205,3929
2019-04-01,3.851,3930
2019-04-02,3.8537,3931
2019-04-03,3.8711,3932
2019-04-04,3.8588,3933
2019-04-05,3.8735,3934
2019-04-08,3.8509,3935
2019-04-09,3.8505,3936
2019-04-10,3.8251,3937
2019-04-11,3.8604,3938
2019-04-12,3.8816,3939
2019-04-15,3.8723,3940
2019-04-16,3.9049,3941
2019-04-17,3.9408,3942
2019-04-18,3.9271,3943
2019-04-22,3.9363,3944
2019-04-23,3.9216,3945
2019-04-24,3.9922,3946
2019-04-25,3.9501,3947
2019-04-26,3.9315,3948
2019-04-29,3.9431,3949
2019-04-30,3.921,3950
2019-05-02,3.966,3951
2019-05-03,3.938,3952
2019-05-06,3.9697,3953
2019-05-07,3.9705,3954
2019-05-08,3.9286,3955
2019-05-09,3.9472,3956
2019-05-10,3.9537,3957
2019-05-13,3.9937,3958
2019-05-14,3.9762,3959
2019-05-15,4.0017,3960
2019-05-16,4.0449,3961
2019-05-17,4.0991,3962
2019-05-20,4.0966,3963
2019-05-21,4.0392,3964
2019-05-22,4.0402,3965
2019-05-23,4.0408,3966
2019-05-24,4.0227,3967
2019-05-27,4.0422,3968
2019-05-28,4.0253,3969
2019-05-29,3.9732,3970
2019-05-30,3.982,3971
2019-05-31,3.9232,3972
2019-06-03,3.8864,3973
2019-06-04,3.8568,3974
2019-06-05,3.8812,3975
2019-06-06,3.8812,3976
2019-06-07,3.8795,3977
2019-06-10,3.8888,3978
2019-06-11,3.8579,3979
2019-06-12,3.8674,3980
2019-06-13,3.8491,3981
2019-06-14,3.8967,3982
2019-06-17,3.8891,3983
2019-06-18,3.8606,3984
2019-06-19,3.8395,3985
2019-06-21,3.8216,3986
2019-06-24,3.8254,3987
2019-06-25,3.8492,3988
2019-06-26,3.8441,3989
2019-06-27,3.8197,3990
2019-06-28,3.8499,3991
2019-07-01,3.841,3992
2019-07-02,3.8482,3993
2019-07-03,3.8295,3994
2019-07-04,3.8021,3995
2019-07-05,3.8217,3996
2019-07-08,3.8071,3997
2019-07-09,3.791,3998
2019-07-10,3.7543,3999
2019-07-11,3.7547,4000
2019-07-12,3.7369,4001
2019-07-15,3.757,4002
2019-07-16,3.7694,4003
2019-07-17,3.765,4004
2019-07-18,3.7215,4005
2019-07-19,3.7492,4006
2019-07-22,3.7406,4007
2019-07-23,3.7749,4008
2019-07-24,3.7755,4009
2019-07-25,3.7792,4010
2019-07-26,3.7775,4011
2019-07-29,3.7818,4012
2019-07-30,3.7908,4013
2019-07-31,3.8148,4014
2019-08-01,3.8404,4015
2019-08-02,3.8895,4016
2019-08-05,3.9773,4017
2019-08-06,3.9618,4018
2019-08-07,3.9706,4019
2019-08-08,3.9198,4020
2019-08-09,3.9418,4021
2019-08-12,3.9845,4022
2019-08-13,3.9671,4023
2019-08-14,4.052,4024
2019-08-15,3.9925,4025
2019-08-16,4.0059,4026
2019-08-19,4.0745,4027
2019-08-20,4.0555,4028
2019-08-21,4.027,4029
2019-08-22,4.0713,4030
2019-08-23,4.1223,4031
2019-08-26,4.1569,4032
2019-08-27,4.1305,4033
2019-08-28,4.1682,4034
2019-08-29,4.1706,4035
2019-08-30,4.1453,4036
2019-09-02,4.188,4037
2019-09-03,4.1677,4038
2019-09-04,4.0949,4039
2019-09-05,4.1096,4040
2019-09-06,4.0605,4041
2019-09-09,4.0962,4042
2019-09-10,4.0814,4043
2019-09-11,4.0679,4044
2019-09-12,4.062,4045
2019-09-13,4.0871,4046
2019-09-16,4.0804,4047
2019-09-17,4.0775,4048
2019-09-18,4.1109,4049
2019-09-19,4.1673,4050
2019-09-20,4.147,4051
2019-09-23,4.1646,4052
2019-09-24,4.1655,4053
2019-09-25,4.148,4054
2019-09-26,4.1691,4055
2019-09-27,4.1597,4056
2019-09-30,4.1562,4057
2019-10-01,4.1594,4058
2019-10-02,4.1297,4059
2019-10-03,4.0815,4060
2019-10-04,4.0561,4061
2019-10-07,4.1074,4062
2019-10-08,4.0953,4063
2019-10-09,4.1098,4064
2019-10-10,4.1083,4065
2019-10-11,4.1098,4066
2019-10-14,4.1263,4067
2019-10-15,4.1803,4068
2019-10-16,4.1544,4069
2019-10-17,4.1641,4070
2019-10-18,4.1127,4071
2019-10-21,4.1296,4072
2019-10-22,4.083,4073
2019-10-23,4.0364,4074
2019-10-24,4.0429,4075
2019-10-25,4.0031,4076
2019-10-28,3.9925,4077
2019-10-29,3.9992,4078
2019-10-30,3.992,4079
2019-10-31,4.0183,4080
2019-11-01,3.9914,4081
2019-11-04,4.0173,4082
2019-11-05,3.9926,4083
2019-11-06,4.0748,4084
2019-11-07,4.101,4085
2019-11-08,4.1676,4086
2019-11-11,4.1478,4087
2019-11-12,4.1642,4088
2019-11-13,4.1768,4089
2019-11-14,4.1892,4090
2019-11-18,4.2087,4091
2019-11-19,4.1994,4092
2019-11-20,4.2032,4093
2019-11-21,4.195,4094
2019-11-22,4.196,4095
2019-11-25,4.2276,4096
2019-11-26,4.2386,4097
2019-11-27,4.2592,4098
2019-11-28,4.2119,4099
2019-11-29,4.2372,4100
2019-12-02,4.2169,4101
2019-12-03,4.2049,4102
2019-12-04,4.2069,4103
2019-12-05,4.1873,4104
2019-12-06,4.1394,4105
2019-12-09,4.1399,4106
2019-12-10,4.1455,4107
2019-12-11,4.1179,4108
2019-12-12,4.091,4109
2019-12-13,4.1076,4110
2019-12-16,4.0581,4111
2019-12-17,4.0721,4112
2019-12-18,4.0674,4113
2019-12-19,4.0654,4114
2019-12-20,4.0978,4115
2019-12-23,4.0785,4116
2019-12-24,4.0907,4117
2019-12-26,4.0538,4118
2019-12-27,4.0469,4119
2019-12-30,4.0227,4120
2019-12-31,4.0304,4121
2020-01-02,4.024,4122
2020-01-03,4.0588,4123
2020-01-06,4.0644,4124
2020-01-07,4.0658,4125
2020-01-08,4.0649,4126
2020-01-09,4.0898,4127
2020-01-10,4.0981,4128
2020-01-13,4.1425,4129
2020-01-14,4.1319,4130
2020-01-15,4.1831,4131
2020-01-16,4.1839,4132
2020-01-17,4.1616,4133
2020-01-20,4.1873,4134
2020-01-21,4.2136,4135
2020-01-22,4.1805,4136
2020-01-23,4.17,4137
2020-01-24,4.1826,4138
2020-01-27,4.2108,4139
2020-01-28,4.1904,4140
2020-01-29,4.225,4141
2020-01-30,4.2472,4142
2020-01-31,4.2829,4143
2020-02-03,4.2469,4144
2020-02-04,4.2546,4145
2020-02-05,4.2412,4146
2020-02-06,4.2825,4147
2020-02-07,4.3175,4148
2020-02-10,4.3255,4149
2020-02-11,4.3302,4150
2020-02-12,4.3529,4151
2020-02-13,4.3537,4152
2020-02-14,4.2915,4153
2020-02-17,4.3277,4154
2020-02-18,4.3622,4155
2020-02-19,4.3639,4156
2020-02-20,4.3904,4157
2020-02-21,4.3885,4158
2020-02-26,4.4496,4159
2020-02-27,4.4911,4160
2020-02-28,4.472,4161
2020-03-02,4.4744,4162
2020-03-03,4.5078,4163
2020-03-04,4.5793,4164
2020-03-05,4.6167,4165
2020-03-06,4.6274,4166
2020-03-09,4.722,4167
2020-03-10,4.6428,4168
2020-03-11,4.8152,4169
2020-03-12,4.7955,4170
2020-03-13,4.8345,4171
2020-03-16,5.0004,4172
2020-03-17,5.0092,4173
2020-03-18,5.1089,4174
2020-03-19,5.0961,4175
2020-03-20,5.064,4176
2020-03-23,5.146,4177
2020-03-24,5.0972,4178
2020-03-25,5.0363,4179
2020-03-26,5.0234,4180
2020-03-27,5.1003,4181
2020-03-30,5.1937,4182
2020-03-31,5.2059,4183
2020-04-01,5.25,4184
2020-04-02,5.254,4185
2020-04-03,5.3519,4186
2020-04-06,5.2822,4187
2020-04-07,5.2237,4188
2020-04-08,5.1219,4189
2020-04-09,5.1082,4190
2020-04-13,5.2012,4191
2020-04-14,5.1635,4192
2020-04-15,5.238,4193
2020-04-16,5.2342,4194
2020-04-17,5.2349,4195
2020-04-20,5.317,4196
2020-04-22,5.4579,4197
2020-04-23,5.5358,4198
2020-04-24,5.5822,4199
2020-04-27,5.6509,4200
2020-04-28,5.5004,4201
2020-04-29,5.3365,4202
2020-04-30,5.4866,4203
2020-05-04,5.5441,4204
2020-05-05,5.5788,4205
2020-05-06,5.7179,4206
2020-05-07,5.8361,4207
2020-05-08,5.7347,4208
2020-05-11,5.8189,4209
2020-05-12,5.8863,4210
2020-05-13,5.887,4211
2020-05-14,5.8123,4212
2020-05-15,5.8562,4213
2020-05-18,5.7162,4214
2020-05-19,5.7573,4215
2020-05-20,5.6933,4216
2020-05-21,5.5536,4217
2020-05-22,5.5321,4218
2020-05-25,5.4452,4219
2020-05-26,5.3502,4220
2020-05-27,5.2728,4221
2020-05-28,5.409,4222
2020-05-29,5.3363,4223
2020-06-01,5.3663,4224
2020-06-02,5.2026,4225
2020-06-03,5.065,4226
2020-06-04,5.1181,4227
2020-06-05,4.9619,4228
2020-06-08,4.8201,4229
2020-06-09,4.901,4230
2020-06-10,4.975,4231
2020-06-12,5.0497,4232
2020-06-15,5.1564,4233
2020-06-16,5.2445,4234
2020-06-17,5.2284,4235
2020-06-18,5.3781,4236
2020-06-19,5.3114,4237
2020-06-22,5.2544,4238
2020-06-23,5.1544,4239
2020-06-24,5.3476,4240
2020-06-25,5.3627,4241
2020-06-26,5.4859,4242
2020-06-29,5.4045,4243
2020-06-30,5.4676,4244
2020-07-01,5.3198,4245
2020-07-02,5.3622,4246
2020-07-03,5.3157,4247
2020-07-06,5.3576,4248
2020-07-07,5.3814,4249
2020-07-08,5.3386,4250
2020-07-09,5.3435,4251
2020-07-10,5.3254,4252
2020-07-13,5.4061,4253
2020-07-14,5.3685,4254
2020-07-15,5.3705,4255
2020-07-16,5.3315,4256
2020-07-17,5.3862,4257
2020-07-20,5.3335,4258
2020-07-21,5.1733,4259
2020-07-22,5.1184,4260
2020-07-23,5.2142,4261
2020-07-24,5.2324,4262
2020-07-27,5.1506,4263
2020-07-28,5.157,4264
2020-07-29,5.1695,4265
2020-07-30,5.1552,4266
2020-07-31,5.221,4267
2020-08-03,5.322,4268
2020-08-04,5.2865,4269
2020-08-05,5.2936,4270
2020-08-06,5.3325,4271
2020-08-07,5.4384,4272
2020-08-10,5.4813,4273
2020-08-11,5.3813,4274
2020-08-12,5.4307,4275
2020-08-13,5.3702,4276
2020-08-14,5.4231,4277
2020-08-17,5.5112,4278
2020-08-18,5.4679,4279
2020-08-19,5.5573,4280
2020-08-20,5.559,4281
2020-08-21,5.6202,4282
2020-08-24,5.6111,4283
2020-08-25,5.5088,4284
2020-08-26,5.6118,4285
2020-08-27,5.5697,4286
2020-08-28,5.3891,4287
2020-08-31,5.4945,4288
2020-09-01,5.3969,4289
2020-09-02,5.3423,4290
2020-09-03,5.2926,4291
2020-09-04,5.3016,4292
2020-09-08,5.3622,4293
2020-09-09,5.3085,4294
2020-09-10,5.3203,4295
2020-09-11,5.3196,4296
2020-09-14,5.2715,4297
2020-09-15,5.2769,4298
2020-09-16,5.2377,4299
2020-09-17,5.2395,4300
2020-09-18,5.3885,4301
2020-09-21,5.4147,4302
2020-09-22,5.4719,4303
2020-09-23,5.5964,4304
2020-09-24,5.5102,4305
2020-09-25,5.5626,4306
2020-09-28,5.6624,4307
2020-09-29,5.6329,4308
2020-09-30,5.6095,4309
2020-10-01,5.6461,4310
2020-10-02,5.6861,4311
2020-10-05,5.5755,4312
2020-10-06,5.5936,4313
2020-10-07,5.6116,4314
2020-10-08,5.601,4315
2020-10-09,5.5327,4316
2020-10-13,5.5709,4317
2020-10-14,5.5926,4318
2020-10-15,5.6145,4319
2020-10-16,5.6462,4320
2020-10-19,5.6104,4321
2020-10-20,5.6059,4322
2020-10-21,5.6064,4323
2020-10-22,5.5916,4324
2020-10-23,5.6191,4325
2020-10-26,5.6247,4326
2020-10-27,5.7062,4327
2020-10-28,5.7491,4328
2020-10-29,5.7816,4329
2020-10-30,5.7451,4330
2020-11-03,5.7523,4331
2020-11-04,5.6648,4332
2020-11-05,5.5402,4333
2020-11-06,5.3772,4334
2020-11-09,5.3803,4335
2020-11-10,5.4129,4336
2020-11-11,5.3998,4337
2020-11-12,5.4575,4338
2020-11-13,5.4635,4339
2020-11-16,5.4303,4340
2020-11-17,5.3246,4341
2020-11-18,5.3631,4342
2020-11-19,5.3087,4343
2020-11-20,5.3893,4344
2020-11-23,5.4337,4345
2020-11-24,5.3752,4346
2020-11-25,5.3167,4347
2020-11-26,5.332,4348
2020-11-27,5.3373,4349
2020-11-30,5.3594,4350
2020-12-01,5.2183,4351
2020-12-02,5.2312,4352
2020-12-03,5.1577,4353
2020-12-04,5.1295,4354
2020-12-07,5.1068,4355
2020-12-08,5.1195,4356
2020-12-09,5.1683,4357
2020-12-10,5.0192,4358
2020-12-11,5.0594,4359
2020-12-14,5.1163,4360
2020-12-15,5.0829,4361
2020-12-16,5.086,4362
2020-12-17,5.0665,4363
2020-12-18,5.0849,4364
2020-12-21,5.1273,4365
2020-12-22,5.1628,4366
2020-12-23,5.2053,4367
2020-12-24,5.1739,4368
2020-12-28,5.2473,4369
2020-12-29,5.2039,4370
2020-12-30,5.192,4371
2020-12-31,5.1985,4372
2021-01-04,5.2717,4373
2021-01-05,5.2766,4374
2021-01-06,5.3006,4375
2021-01-07,5.4009,4376
2021-01-08,5.4212,4377
2021-01-11,5.5077,4378
2021-01-12,5.3212,4379
2021-01-13,5.3079,4380
2021-01-14,5.2056,4381
2021-01-15,5.3003,4382
2021-01-18,5.2974,4383
2021-01-19,5.3518,4384
2021-01-20,5.3083,4385
2021-01-21,5.3605,4386
2021-01-22,5.4705,4387
2021-01-25,5.4965,4388
2021-01-26,5.3503,4389
2021-01-27,5.4106,4390
2021-01-28,5.4405,4391
2021-01-29,5.4717,4392
2021-02-01,5.4457,4393
2021-02-02,5.3594,4394
2021-02-03,5.3783,4395
2021-02-04,5.4323,4396
2021-02-05,5.3767,4397
2021-02-08,5.3576,4398
2021-02-09,5.3824,4399
2021-02-10,5.3847,4400
2021-02-11,5.3854,4401
2021-02-12,5.3776,4402
2021-02-17,5.4117,4403
2021-02-18,5.4313,4404
2021-02-19,5.3877,4405
2021-02-22,5.46,4406
2021-02-23,5.4415,4407
2021-02-24,5.4159,4408
2021-02-25,5.5212,4409
2021-02-26,5.6033,4410
2021-03-01,5.6344,4411
2021-03-02,5.6645,4412
2021-03-03,5.6233,4413
2021-03-04,5.6686,4414
2021-03-05,5.6831,4415
2021-03-08,5.8173,4416
2021-03-09,5.8066,4417
2021-03-10,5.6725,4418
2021-03-11,5.5398,4419
2021-03-12,5.556,4420
2021-03-15,5.6171,4421
2021-03-16,5.6249,4422
2021-03-17,5.5872,4423
2021-03-18,5.5613,4424
2021-03-19,5.4908,4425
2021-03-22,5.5071,4426
2021-03-23,5.5238,4427
2021-03-24,5.6222,4428
2021-03-25,5.6483,4429
2021-03-26,5.7569,4430
2021-03-29,5.7833,4431
2021-03-30,5.7745,4432
2021-03-31,5.6337,4433
2021-04-01,5.7091,4434
2021-04-05,5.6655,4435
2021-04-06,5.5917,4436
2021-04-07,5.6163,4437
2021-04-08,5.5718,4438
2021-04-09,5.6845,4439
2021-04-12,5.7349,4440
2021-04-13,5.7184,4441
2021-04-14,5.6535,4442
2021-04-15,5.6164,4443
2021-04-16,5.5881,4444
2021-04-19,5.5488,4445
2021-04-20,5.5674,4446
2021-04-22,5.4468,4447
2021-04-23,5.4759,4448
2021-04-26,5.4369,4449
2021-04-27,5.4524,4450
2021-04-28,5.3448,4451
2021-04-29,5.3396,4452
2021-04-30,5.4376,4453
2021-05-03,5.4427,4454
2021-05-04,5.4435,4455
2021-05-05,5.3555,4456
2021-05-06,5.2782,4457
2021-05-07,5.2375,4458
2021-05-10,5.2278,4459
2021-05-11,5.2207,4460
2021-05-12,5.3065,4461
2021-05-13,5.3098,4462
2021-05-14,5.2734,4463
2021-05-17,5.2742,4464
2021-05-18,5.2613,4465
2021-05-19,5.3106,4466
2021-05-20,5.2846,4467
2021-05-21,5.3668,4468
2021-05-24,5.3183,4469
2021-05-25,5.3315,4470
2021-05-26,5.312,4471
2021-05-27,5.2392,4472
2021-05-28,5.2257,4473
2021-05-31,5.2188,4474
2021-06-01,5.1518,4475
2021-06-02,5.0764,4476
2021-06-04,5.0494,4477
2021-06-07,5.0459,4478
2021-06-08,5.0342,4479
2021-06-09,5.0624,4480
2021-06-10,5.0563,4481
2021-06-11,5.1181,4482
2021-06-14,5.062,4483
2021-06-15,5.0457,4484
2021-06-16,5.0549,4485
2021-06-17,5.0082,4486
2021-06-18,5.0903,4487
2021-06-21,5.0152,4488
2021-06-22,4.9596,4489
2021-06-23,4.967,4490
2021-06-24,4.9146,4491
2021-06-25,4.9343,4492
2021-06-28,4.9266,4493
2021-06-29,4.9565,4494
2021-06-30,4.9696,4495
2021-07-01,5.049,4496
2021-07-02,5.0597,4497
2021-07-05,5.0951,4498
2021-07-06,5.1994,4499
2021-07-07,5.2325,4500
2021-07-08,5.2604,4501
2021-07-12,5.1742,4502
2021-07-13,5.1634,4503
2021-07-14,5.0714,4504
2021-07-15,5.1119,4505
2021-07-16,5.1152,4506
2021-07-19,5.2517,4507
2021-07-20,5.2216,4508
2021-07-21,5.1881,4509
2021-07-22,5.2017,4510
2021-07-23,5.2,4511
2021-07-26,5.1765,4512
2021-07-27,5.1709,4513
2021-07-28,5.1168,4514
2021-07-29,5.0811,4515
2021-07-30,5.2119,4516
2021-08-02,5.1743,4517
2021-08-03,5.1974,4518
2021-08-04,5.1689,4519
2021-08-05,5.2493,4520
2021-08-06,5.2314,4521
2021-08-09,5.2343,4522
2021-08-10,5.1901,4523
2021-08-11,5.2227,4524
2021-08-12,5.2534,4525
2021-08-13,5.2477,4526
2021-08-16,5.2606,4527
2021-08-17,5.2938,4528
2021-08-18,5.3894,4529
2021-08-19,5.4149,4530
2021-08-20,5.3802,4531
2021-08-23,5.3805,4532
2021-08-24,5.2477,4533
2021-08-25,5.2143,4534
2021-08-26,5.2572,4535
2021-08-27,5.2038,4536
2021-08-30,5.1851,4537
2021-08-31,5.1529,4538
2021-09-01,5.1863,4539
2021-09-02,5.1845,4540
2021-09-03,5.1928,4541
2021-09-06,5.1699,4542
2021-09-08,5.3203,4543
2021-09-09,5.207,4544
2021-09-10,5.2469,4545
2021-09-13,5.2158,4546
2021-09-14,5.2425,4547
2021-09-15,5.2224,4548
2021-09-16,5.2565,4549
2021-09-17,5.2895,4550
2021-09-20,5.3253,4551
2021-09-21,5.2733,4552
2021-09-22,5.2897,4553
2021-09-23,5.3038,4554
2021-09-24,5.3345,4555
2021-09-27,5.3911,4556
2021-09-28,5.4295,4557
2021-09-29,5.4149,4558
2021-09-30,5.4429,4559
2021-10-01,5.3643,4560
2021-10-04,5.4549,4561
2021-10-05,5.4761,4562
2021-10-06,5.4923,4563
2021-10-07,5.5188,4564
2021-10-08,5.5085,4565
2021-10-11,5.5391,4566
2021-10-13,5.5154,4567
2021-10-14,5.5134,4568
2021-10-15,5.4616,4569
2021-10-18,5.5122,4570
2021-10-19,5.5846,4571
2021-10-20,5.5982,4572
2021-10-21,5.659,4573
2021-10-22,5.65,4574
2021-10-25,5.556,4575
2021-10-26,5.5661,4576
2021-10-27,5.5392,4577
2021-10-28,5.6458,4578
2021-10-29,5.6364,4579
2021-11-01,5.6863,4580
2021-11-03,5.5533,4581
2021-11-04,5.6035,4582
2021-11-05,5.5423,4583
2021-11-08,5.5423,4584
2021-11-09,5.4857,4585
2021-11-10,5.4978,4586
2021-11-11,5.4046,4587
2021-11-12,5.4564,4588
2021-11-16,5.4976,4589
2021-11-17,5.5242,4590
2021-11-18,5.566,4591
2021-11-19,5.6102,4592
2021-11-22,5.5964,4593
2021-11-23,5.5908,4594
2021-11-24,5.6015,4595
2021-11-25,5.5632,4596
2021-11-26,5.6032,4597
2021-11-29,5.6081,4598
2021-11-30,5.6237,4599
2021-12-01,5.6808,4600
2021-12-02,5.6393,4601
2021-12-03,5.6527,4602
2021-12-06,5.686,4603
2021-12-07,5.6097,4604
2021-12-08,5.5301,4605
2021-12-09,5.5802,4606
2021-12-10,5.609,4607
2021-12-13,5.676,4608
2021-12-14,5.6895,4609
2021-12-15,5.6853,4610
2021-12-16,5.6873,4611
2021-12-17,5.6859,4612
2021-12-20,5.7378,4613
2021-12-21,5.7449,4614
2021-12-22,5.6603,4615
2021-12-23,5.6772,4616
2021-12-27,5.6316,4617
2021-12-28,5.6275,4618
2021-12-29,5.6932,4619
2021-12-30,5.5697,4620
2021-12-31,5.5758,4621
2022-01-03,5.6751,4622
2022-01-04,5.6852,4623
2022-01-05,5.7161,4624
2022-01-06,5.6856,4625
2022-01-07,5.6342,4626
2022-01-10,5.6701,4627
2022-01-11,5.573,4628
2022-01-12,5.5203,4629
2022-01-13,5.5289,4630
2022-01-14,5.528,4631
2022-01-17,5.523,4632
2022-01-18,5.5681,4633
2022-01-19,5.4461,4634
2022-01-20,5.4372,4635
2022-01-21,5.4515,4636
2022-01-24,5.4909,4637
2022-01-25,5.4412,4638
2022-01-26,5.4423,4639
2022-01-27,5.4105,4640
2022-01-28,5.3818,4641
2022-01-31,5.3102,4642
2022-02-01,5.2689,4643
2022-02-02,5.2656,4644
2022-02-03,5.2874,4645
2022-02-04,5.3259,4646
2022-02-07,5.2556,4647
2022-02-08,5.2586,4648
2022-02-09,5.2347,4649
2022-02-10,5.2497,4650
2022-02-11,5.249,4651
2022-02-14,5.2189,4652
2022-02-15,5.1692,4653
2022-02-16,5.1293,4654
2022-02-17,5.1697,4655
2022-02-18,5.1388,4656
2022-02-21,5.1064,4657
2022-02-22,5.0598,4658
2022-02-23,5.0065,4659
2022-02-24,5.1184,4660
2022-02-25,5.1522,4661
2022-03-02,5.102,4662
2022-03-03,5.0273,4663
2022-03-04,5.0648,4664
2022-03-07,5.0976,4665
2022-03-08,5.0643,4666
2022-03-09,5.0117,4667
2022-03-10,5.0188,4668
2022-03-11,5.075,4669
2022-03-14,5.1195,4670
2022-03-15,5.1637,4671
2022-03-16,5.0781,4672
2022-03-17,5.0393,4673
2022-03-18,5.0233,4674
2022-03-21,4.936,4675
2022-03-22,4.9103,4676
2022-03-23,4.8267,4677
2022-03-24,4.8268,4678
2022-03-25,4.7429,4679
2022-03-28,4.7657,4680
2022-03-29,4.7578,4681
2022-03-30,4.7715,4682
2022-03-31,4.7417,4683
2022-04-01,4.6592,4684
2022-04-04,4.5928,4685
2022-04-05,4.6517,4686
2022-04-06,4.716,4687
2022-04-07,4.7536,4688
2022-04-08,4.6988,4689
2022-04-11,4.6967,4690
2022-04-12,4.675,4691
2022-04-13,4.691,4692
2022-04-14,4.7014,4693
2022-04-18,4.6531,4694
2022-04-19,4.6681,4695
2022-04-20,4.6221,4696
2022-04-22,4.7961,4697
2022-04-25,4.877,4698
2022-04-26,4.9981,4699
2022-04-27,4.9665,4700
2022-04-28,4.9418,4701
2022-04-29,4.9721,4702
2022-05-02,5.085,4703
2022-05-03,4.961,4704
2022-05-04,4.921,4705
2022-05-05,5.0288,4706
2022-05-06,5.0793,4707
2022-05-09,5.1608,4708
2022-05-10,5.1339,4709
2022-05-11,5.1378,4710
2022-05-12,5.1348,4711
2022-05-13,5.061,4712
2022-05-16,5.0609,4713
2022-05-17,4.9387,4714
2022-05-18,4.9688,4715
2022-05-19,4.9296,4716
2022-05-20,4.8801,4717
2022-05-23,4.8141,4718
2022-05-24,4.8197,4719
2022-05-25,4.8264,4720
2022-05-26,4.7693,4721
2022-05-27,4.7306,4722
2022-05-30,4.7544,4723
2022-05-31,4.7336,4724
2022-06-01,4.8161,4725
2022-06-02,4.7974,4726
2022-06-03,4.7739,4727
2022-06-06,4.7946,4728
2022-06-07,4.8709,4729
2022-06-08,4.8989,4730
2022-06-09,4.9071,4731
2022-06-10,4.9876,4732
2022-06-13,5.116,4733
2022-06-14,5.1174,4734
2022-06-15,5.0552,4735
2022-06-17,5.1538,4736
2022-06-20,5.1911,4737
2022-06-21,5.1263,4738
2022-06-22,5.1953,4739
2022-06-23,5.24,4740
2022-06-24,5.2427,4741
2022-06-27,5.2384,4742
2022-06-28,5.2687,4743
2022-06-29,5.182,4744
2022-06-30,5.2568,4745
2022-07-01,5.3319,4746
2022-07-04,5.3283,4747
2022-07-05,5.3878,4748
2022-07-06,5.4275,4749
2022-07-07,5.3421,4750
2022-07-08,5.2555,4751
2022-07-11,5.3785,4752
2022-07-12,5.4383,4753
2022-07-13,5.3927,4754
2022-07-14,5.4245,4755
2022-07-15,5.4075,4756
2022-07-18,5.4373,4757
2022-07-19,5.4142,4758
2022-07-20,5.4709,4759
2022-07-21,5.4985,4760
2022-07-22,5.498,4761
2022-07-25,5.3572,4762
2022-07-26,5.3513,4763
2022-07-27,5.2441,4764
2022-07-28,5.1826,4765
2022-07-29,5.1733,4766
2022-08-01,5.1866,4767
2022-08-02,5.2793,4768
2022-08-03,5.284,4769
2022-08-04,5.2133,4770
2022-08-05,5.1639,4771
2022-08-08,5.1129,4772
2022-08-09,5.1249,4773
2022-08-10,5.0943,4774
2022-08-11,5.1568,4775
2022-08-12,5.0745,4776
2022-08-15,5.097,4777
2022-08-16,5.1479,4778
2022-08-17,5.1663,4779
2022-08-18,5.169,4780
